Place  Score  Term
1      501      Suki Waterhouse
2      455      Jimmy Carter
3      325      Javier Milei
4      285      Gavi
5      284      Bonobo
6      232      Portugal vs Iceland
7      216      Cricket World Cup
8      199      Microsoft stock
9      194      MSFT
10     188      Portugal
11     180      Buffalo Bills
12     175      Broncos
13     161      Joe Flacco
14     159      Brandon Staley
15     157      Mint
16     155      Lions
17     152      Cowboys vs Panthers
18     152      Scotland vs Norway
19     151      Denver Broncos
20     149      Miami Dolphins
21     145      Buccaneers vs 49ers
22     144      Steelers vs Browns
23     143      Joshua Dobbs
24     142      Rams
25     140      India vs Qatar
26     139      Richard Kettleborough
27     138      GST
28     137      Tata Technologies IPO
29     136      Sam Altman OpenAI CEO
30     135      Thanksgiving 2023
31     133      Custody
32     132      GDP of India
33     132      Sports
34     131      Tata Investment share
35     130      UFO
36     130      OpenAI
37     129      Black Friday 2023
38     128      Argentina
39     127      High Court
40     125      IPO
41     124      Google Search Console
42     123      Cricket Live
43     121      Thanksgiving
44     120      Lakers vs Rockets
45     119      Avascular necrosis
46     118      Cavaliers vs Nuggets
47     117      Made in Abyss
48     116      Earthquake
49     115      Mavericks vs Kings
50     114      Grizzlies vs Celtics
51     112      Civil Service
52     111      Nets vs 76ers
53     110      Trail Blazers vs Thunder
54     108      Milan Lucic
55     107      Kevin Durant
56     106      Raptors vs Pistons
57     105      Pacers vs Magic
58     104      Speech-Language Pathologist
59     103      Philippines China South China Sea
60     102      Dean Wade
61     99       Alzheimer's disease
62     98       Brazil vs Argentina
63     97       Bloody Civilian
64     96       Nicaragua
65     95       Lukaku
66     94       Balloranking
67     93       Ukraine vs Italy
68     92       Zimbabwe vs Nigeria
69     90       International Men's Day
70     89       Spain vs Georgia
71     87       Nigeria
72     86       Plateau State news
73     85       Barcelona vs Real Madrid
74     84       India vs Australia
75     83       Man Utd vs Man City
76     82       Novak Djokovic
77     77       Legend
78     76       Deal or No Deal
79     75       Sarah Ferguson
80     73       Cliff Richard
81     72       Erling Haaland
82     71       Cary Grant
83     70       Russell Brand
84     69       Haaland injury
85     67       Nigel Farage
86     66       Jamie Lynn Spears
87     65       Glastonbury tickets
88     63       Kai Widdrington
89     61       Bayer-Aktie
90     60       Kurschus
91     59       Für rentner
92     55       THW Kiel
93     53       Fussball
94     52       Volkstrauertag
95     50       Deutschland Türkei
96     49       Deutschland gegen Türkei
97     48       Formel 1
98     47       Erdogan
99     46       SpaceX
100    45       Starship
101    44       Bundesverfassungsgericht
102    43       Hubert Seipel
103    42       Siemens Energy
104    41       Raptors
105    38       Baboon
106    37       Vikings vs Broncos
107    35       Tool
108    34       Knix
109    33       CFL
110    31       Scottie Barnes
111    30       Grey Cup 2023
112    29       Green Day
113    24       Cricket
114    23       William Nylander
115    21       Harry DeMattia
116    19       The Italian Job
117    18       Optus CEO
118    17       Coldplay
119    15       ICC
120    13       Kogan
121    12       CWC
122    9        Hamish McLennan
123    8        Mitchell Marsh
124    7        Ridley Scott
125    6        Fox Sports
126    5        Radar
127    4        Weather Canberra
128    3        Newington College
129    2        Draft AFL
