Place  Score  Term
1      492      Hugh Jackman
2      457      Premier League
3      352      Tottenham
4      285      Barcelona
5      254      Man City
6      238      West Ham vs Man City
7      230      Inter vs Milan
8      219      Juventus vs Lazio
9      211      F1
10     205      Russell Brand
11     184      Bundesliga
12     177      Manchester United
13     168      PSG
14     167      Fernando Botero
15     163      Rangers
16     161      Shohei Ohtani
17     161      Celtic
18     157      Lee Corso
19     156      Colorado vs Colorado State
20     152      Colorado football
21     151      Boebert
22     148      Post-tropical cyclone Lee
23     148      Al Nassr
24     147      Rosh Hashanah
25     146      Jeezy and Jeannie Mai
26     145      Hispanic Heritage Month
27     144      Roman Empire
28     142      The Rock
29     140      Wolves vs Liverpool
30     138      AIIMS
31     137      CTET Answer Key
32     133      Anirudh Ravichander
33     131      Punjab
34     130      Indore weather
35     128      PM Vishwakarma Yojana
36     126      Fcbarcelona
37     126      Love at First Sight
38     125      Citroen C3 Aircross
39     124      Jawan Box Office Collection Day 9
40     123      Arsenal
41     122      Amit Shah
42     121      Maharlika Investment Fund
43     120      Dog
44     117      NBA Golden State Warriors
45     116      1989 Taylor's Version
46     115      Deion Sanders
47     114      Usman Garuba
48     112      Paper Mario: The Thousand-Year Door
49     111      Band of Brothers
50     110      Haunting in Venice
51     109      The Roman Empire
52     108      Brandon Hunter NBA
53     107      Canelo Alvarez
54     106      Taylor Swift
55     105      Genshin codes
56     104      Mass hysteria
57     103      Aquaman 2
58     102      Jade Cargill WWE
59     101      Liverpool
60     100      Man United vs Brighton
61     97       Aston Villa vs Crystal Palace
62     94       Fulham vs Luton Town
63     93       Valencia vs Atlético Madrid
64     91       SC Freiburg vs Dortmund
65     90       Newcastle vs Brentford
66     89       Porsche
67     88       La Liga
68     87       Olusegun Obasanjo
69     86       Juventus
70     83       Real Madrid vs Real Sociedad
71     82       NNPC
72     81       Man Utd
73     76       Aston Villa
74     75       Wales Rugby
75     74       Newcastle United
76     73       Dispatches Channel 4
77     72       Sunderland
78     71       Theresa May
79     70       Sheffield Wednesday
80     69       David Walliams
81     68       Derby County
82     67       Katherine Ryan
83     66       Notts County
84     65       Ipswich Town
85     64       Al Hilal
86     63       Patrick Kielty
87     62       Missguided
88     61       HSV
89     60       Oktoberfest
90     59       VfB Stuttgart
91     58       Dynamo Dresden
92     57       Union Berlin
93     56       Hansa Rostock
94     55       Bochum gegen Eintracht Frankfurt
95     54       Arminia Bielefeld
96     53       WoW
97     51       Davis Cup
98     49       Bayern gegen Leverkusen
99     48       2. Bundesliga
100    47       Formel 1
101    45       3. Liga
102    44       Fridays for Future
103    43       Botero
104    42       Nipah-Virus
105    39       Seattle Mariners
106    38       POWER outage map
107    37       Bayern Munich
108    36       Serie a
109    35       Hurricane Lee tracker
110    33       Rosh Hashanah 2023
111    31       Morgan Wallen
112    30       Roberto Clemente
113    28       Jeannie Mai
114    27       Edmonton Elks
115    26       Mike Babcock
116    25       Metroland
117    23       American bully XL
118    22       Claude Cormier
119    20       Man utd
120    17       Lies of P
121    16       Samoa vs Chile
122    14       Ron Barassi death
123    12       Port Adelaide vs GWS
124    9        New Zealand vs Namibia
125    8        SA vs AUS
126    6        Serie A
127    4        XL bully
128    2        Championship
