Place  Score  Term
1      442      Wagner Group
2      366      James Cameron
3      313      Implosion
4      271      Chris Paul
5      254      NBA Draft 2023
6      250      Elon Musk
7      233      Lionel Messi
8      230      Messi
9      218      Russia
10     177      Zimbabwe vs West Indies
11     170      Scoot Henderson
12     160      Cincinnati Reds
13     158      Kim Petras
14     157      Reds
15     156      Frozen fruit recall
16     155      Jordan Walsh
17     154      Damian Lillard
18     153      Adam Rich
19     152      Highlands Ranch tornado
20     151      Lab-grown meat
21     150      President Trump
22     149      Knicks
23     148      Nick Smith Jr
24     145      Submersible
25     142      Cason Wallace
26     141      Nepal vs India
27     137      TSPSC Group 4 Hall Ticket
28     136      Rahul Gandhi
29     135      Mary Millben
30     134      India squad for West Indies
31     133      Egypt
32     132      Jeremy Renner
33     131      Virat Kohli news
34     128      Warren Buffett
35     127      1920 HORRORS OF THE HEART
36     126      Adani
37     125      Titan Submarine news
38     124      Kamala Harris
39     122      Kerala Story OTT
40     120      Silent Sanctuary
41     119      CSC
42     118      Civil Service
43     117      Pride March 2023
44     116      The Simpsons
45     115      Park Eun-bin
46     114      Pride Month
47     111      Kai Sotto
48     110      Hamish Harding
49     109      Shahzada Dawood
50     108      Through My Window
51     106      Genshin codes
52     105      Jalen Hood-Schifino
53     104      Brandin Podziemski
54     103      Philadelphia 76ers
55     102      Titanic ship
56     99       Banky W
57     98       Seyi Vibez
58     97       Messi birthday
59     96       Seyi Vibez Man of the Year
60     94       Nkunku
61     93       JAMB cut-off mark 2023
62     92       Swarm
63     91       Nicolas Jackson
64     90       Bill Gates nigeria
65     89       President Tinubu
66     88       Mason Greenwood
67     87       NYSC
68     84       Raymond Dokpesi
69     83       The Perfect Find
70     82       Infinix NOTE30 Pro
71     80       Rick Astley
72     80       Glastonbury 2023
73     79       Lewis Capaldi
74     78       Alcaraz
75     77       Billy Nomates
76     76       Alex Turner girlfriend
77     75       Elton John
78     74       Guns N' Roses
79     73       Armed Forces Day
80     72       Ruben Neves
81     71       The Lathums
82     70       Elton John Glastonbury
83     69       Stefflon Don
84     68       Aitch
85     67       Cedric Roussel
86     66       Arctic Monkeys
87     65       Foo Fighters
88     63       Cate Blanchett
89     62       Glastonbury
90     61       Wagner-Gruppe
91     60       Bublik
92     59       Siemens Energy
93     58       Titanic U-Boot
94     57       Zverev
95     55       And Just Like That
96     54       Titanic-U-Boot
97     53       U-Boot Titan
98     52       Bruce Springsteen
99     51       U-Boot
100    50       Titan
101    49       Helene Fischer Unfall
102    48       Deutschland gegen Kolumbien
103    47       Brand Europa-Park
104    46       Titanic
105    45       DFB
106    44       Intel
107    43       Sankt Augustin
108    42       Deutschland Kolumbien
109    41       Claude Barzotti
110    40       Ryan Johansen
111    39       Carlos Alcaraz
112    38       Russie
113    36       NBA draft
114    35       Saint-Jean-Baptiste
115    34       Robert F. Kennedy Jr
116    33       Bill C-18
117    32       Athletics vs Blue Jays
118    31       Calgary Flames
119    30       Feux d'artifice
120    29       Patrick Norman
121    28       Hamilton Tiger-Cats
122    27       Cursive writing
123    26       Fete nationale 2023
124    25       Marc Savard
125    24       Military helicopter crash Petawawa
126    20       Sydney vs West Coast
127    19       Ben Hunt
128    18       Super Rugby final
129    17       Essendon
130    10       Roger Federer
131    9        Dragons vs Warriors
132    8        Mark Zuckerberg
133    7        St Kilda
134    6        Declan Rice
135    5        Submarine
136    4        Powerball
137    3        Jeremy Cameron
138    2        Women's Ashes
