Place  Score  Term
1      400      Rafael Nadal
2      385      West Ham vs Brighton
3      372      Japan Airlines
4      241      Beirut
5      229      Jeffrey Epstein
6      198      Nadal
7      179      Lee Jae-myung
8      169      Rangers
9      161      Powerball
10     160      Harvard president
11     159      Japan plane crash
12     158      Google Drive
13     157      Bucks
14     155      Martin Luther King
15     153      Dalvin Cook
16     152      Ground beef recall
17     151      Roosevelt Island
18     148      Delta Dental
19     148      FA Cup
20     146      Alabama vs Michigan
21     145      Texas Football
22     144      Japan earthquake
23     143      Ncaa Football
24     142      Epstein list
25     141      Live News
26     140      Petrol pump strike
27     138      INDW vs AUSW
28     137      UAE vs AFG
29     135      Liverpool
30     134      Alok Industries
31     133      Hyundai Creta
32     132      Arun Yogiraj
33     131      Aamir Khan
34     129      Supreme Court
35     128      Petrol pump news
36     127      Japan Earthquake
37     126      Yes bank share price
38     125      Time
39     124      David Warner
40     123      Nifty
41     122      NSE
42     121      New Year resolution
43     120      Dwight Howard
44     119      OpenAI
45     118      Alarm clock
46     117      CHED SHS) program
47     116      Google Bard
48     115      Wix
49     114      My new year resolution
50     113      Poco X6
51     112      Clippers vs Heat
52     110      Google Docs
53     109      LinkedIn
54     108      Japan earthquake Jan 1 2024
55     107      Lee Kang In
56     106      OG Anunoby
57     105      Jordan Clarkson
58     104      Knicks vs Timberwolves
59     103      Resume
60     102      Bucks vs Pacers
61     101      Rangers fc
62     99       Milan vs Cagliari
63     99       Wayne Rooney
64     98       Herpes
65     97       Real Sociedad
66     96       Getafe
67     95       Arsenal transfer news
68     94       Binance
69     93       Bitcoin
70     92       NSIPA
71     91       St Mirren vs Celtic
72     89       OPEN HEAVEN 2 JANUARY 2024
73     88       La Liga
74     87       Yul Edochie
75     85       Girona
76     84       Salah
77     83       Muhammad Yunus
78     81       Universal Credit
79     79       Maps
80     78       Storm Henk
81     75       Luke Humphries Darts
82     74       HMRC
83     73       FTSE 100
84     72       BYD cars
85     71       Barclays
86     70       Royal Mail
87     69       Rangers vs Kilmarnock
88     68       HSBC
89     67       National Rail
90     66       Camila Batmanghelidjh
91     64       Ofsted
92     63       Weather forecast
93     61       Eurojackpot
94     60       Block House Kinder entführt
95     59       Uschi Glas
96     58       Tokio
97     57       Dax
98     55       Jadon Sancho
99     53       BYD
100    52       Größte Stadt der Welt
101    50       Erdbeben Japan
102    49       Rob Cross
103    48       Vierschanzentournee
104    47       Michael van Gerwen
105    46       E-Rezept
106    45       Ferien Berlin 2024
107    44       Spuk unterm Riesenrad
108    43       Was ist mit Horst Lichter
109    42       Nachrichten Berlin
110    41       CRA
111    40       Alerte Amber
112    35       UPS
113    34       Dow Today
114    33       Dry January
115    32       Amber Alert
116    31       Calendar 2024
117    29       Google Calendar
118    28       Apple stock
119    27       The Rock
120    26       Adobe
121    25       TSX Index
122    24       Willie Nelson
123    22       Israel Gaza
124    20       Djokovic
125    19       Cole
126    18       Phoebe Litchfield
127    16       Dow Jones index
128    14       Liverpool vs Newcastle
129    12       Championship
130    11       Centrelink
131    10       Rodionova
132    9        United Cup results
133    8        ASX 200
134    7        College Football
135    6        Australian Open
136    5        Dow Jones
137    4        Schapelle Corby
138    3        Cba
139    2        Ocean Alley Lachlan Galbraith
