Place  Score  Term
1      476      Iran
2      394      Real Madrid vs Mallorca
3      359      Real Madrid
4      337      Cyber kidnapping
5      263      South Africa vs India
6      226      Pakistan vs Australia
7      161      Jeffrey Epstein list
8      159      Tyreek Hill
9      156      Girona  Atlético Madrid
10     156      Aaron Rodgers
11     156      Girona vs Atlético Madrid
12     155      Dry January health benefits
13     154      Covid symptoms 2024
14     153      Powerball
15     152      Harvard president
16     152      Beirut
17     150      Warriors
18     149      Celtics
19     148      Mega Millions
20     147      Epic
21     146      Iowa women's basketball
22     145      76ers
23     143      Japan Airlines
24     142      Duke basketball
25     139      SA vs IND
26     137      GATE 2024
27     136      Adani news
28     134      UGC NET
29     133      Hyundai
30     132      Tristan Stubbs
31     130      RPF Recruitment 2024
32     129      Adani share price
33     128      Mahua Moitra
34     127      The Last of Us
35     126      Divya Pahuja
36     125      Keshav Maharaj
37     124      Ircon share price
38     123      EMRS answer key
39     122      Lakshadweep
40     121      Single's Inferno
41     120      Redmi Note 13
42     119      New Year resolution
43     118      Warriors vs Magic
44     117      Dwight Howard
45     116      Thunder vs Celtics
46     115      My New Year resolution
47     114      OpenAI
48     113      Tippy Dos Santos
49     112      CHED memorandum Senior High School
50     110      Grizzlies vs Spurs
51     109      76ers vs Bulls
52     108      Senior High
53     107      Kings vs Hornets
54     106      Wix
55     105      Classroom
56     104      New year resolutions ideas
57     103      Google Bard
58     103      PSG
59     102      Minecraft movie Jason Momoa
60     100      PSG vs Toulouse
61     99       Mohbad
62     98       Roma vs Cremonese
63     97       Fuel price in Nigeria
64     96       Alhassan Yusuf
65     94       Fuel
66     93       Koko Zaria
67     92       Fuel price
68     91       Edison Ehie
69     90       Atalanta
70     89       Thabo Mbeki
71     88       Rangers FC
72     87       West Ham vs Brighton
73     85       Milan vs Cagliari
74     84       Herpes
75     83       Crown Prince Frederik
76     82       Real Sociedad
77     81       TfL
78     79       Alton Towers
79     78       Denmark Queen Margrethe
80     76       Meadowhall
81     74       Russ Bray
82     73       Emma Paton
83     72       Ally pally
84     69       James Milner
85     67       Finn Azaz
86     66       Northern Rail
87     65       Truelove
88     64       Taskmaster
89     63       Darts final
90     62       Universal Credit
91     59       Kai Wegner
92     58       Aktenzeichen XY
93     57       CDU
94     56       Entführung Kinder Block House
95     55       Darts-WM
96     54       Finale
97     53       Humphries
98     52       Skispringen Innsbruck
99     51       Uschi Glas
100    50       Dax
101    50       Epstein list
102    49       Jadon Sancho
103    48       Größte Stadt der Welt
104    47       Biathlon Oberhof
105    46       GDL
106    45       Allianz
107    44       Darts-WM Finale
108    43       Erdbeben Japan
109    42       E-Rezept
110    41       Nachrichten Berlin
111    40       Oilers
112    39       Canucks
113    37       Freezing drizzle advisory
114    35       Calgary flames
115    33       Ground beef recall
116    31       Sidney Crosby
117    30       Flames
118    29       William Nylander
119    28       Cole
120    27       Canadien
121    26       Jonathan Drouin
122    25       Ovechkin
123    24       Boston Bruins
124    23       Front commun
125    22       Alex Ovechkin
126    21       Perth Scorchers
127    19       Naomi Osaka
128    18       Crypto news
129    17       Nick Kyrgios
130    15       Lance Morris
131    14       Lisa Rinna
132    12       Alex de Minaur
133    11       Legionnaires' disease
134    7        BYD
135    6        Jarome Luai
136    4        Danish Crown Princess Mary
137    3        Phoebe Litchfield
138    2        Wayne Rooney
