Place  Score  Term
1      425      US Open
2      261      Michael Jackson
3      227      Novak Djokovic
4      226      Sea of Stars
5      222      Spanish Football Luis Rubiales
6      213      Indiana Jones
7      206      Kanye West
8      190      The Idol
9      169      Hojbjerg
10     167      Elton John
11     166      Blue moon
12     158      Wayne Newton
13     157      Ronald acuna
14     155      UNC-Chapel Hill
15     152      Kyler Murray
16     151      Noah Lyles
17     149      When is Labor Day
18     148      Bad Bunny
19     146      Josh Seiter
20     145      Billie Jean King
21     144      Jim Cantore
22     143      Streamy Awards 2023
23     142      Mark Ridley-Thomas
24     141      Karizma XMR
25     140      Gas Cylinder price
26     138      Aeroflex IPO allotment status
27     137      China
28     136      Adani news
29     135      Nagarjuna
30     134      Kane Williamson
31     134      Ibex
32     133      Thani Oruvan 2
33     132      Atletico Madrid
34     131      Arunachal Pradesh
35     130      Raksha Bandhan quotes
36     129      Rishabh Instruments IPO
37     128      Onam 2023
38     127      Raksha Bandhan 2023 Muhurat time
39     126      National Sports Day
40     125      Aeroflex IPO allotment
41     123      Reliance AGM
42     122      Durand Cup
43     121      Math
44     121      Rubiales
45     120      OpenAI
46     119      The Last Voyage of the Demeter
47     118      What is set
48     117      Assignment
49     116      Mike Enriquez death
50     116      Rondae Hollis-Jefferson
51     115      What is science
52     114      What is philosophy
53     113      Entrepreneurship
54     112      What is literature
55     110      What is communication
56     109      What is research
57     108      Portfolio
58     107      Entrepreneur
59     106      What is physical fitness
60     105      Economics
61     104      What is Force
62     103      Contemporary
63     102      Physics
64     101      iPhone 15
65     100      Smith Rowe
66     98       Saudi pro league
67     97       Onam
68     96       Tagliafico
69     95       Hurricane
70     94       Altay Bayindir
71     92       Weight loss surgery
72     91       Rayo Vallecano vs Atlético Madrid
73     90       Cagliari vs Inter
74     89       Al-Hilal vs Al-Ettifaq
75     88       Eden Hazard
76     87       Joao Cancelo
77     86       Champions League draw
78     85       Porto
79     84       Phyno
80     82       Inter
81     81       Cliff Richard
82     81       Carabao Cup
83     80       Jamaal Lascelles
84     78       Beto
85     77       Roy Keane
86     74       Andy Murray
87     73       Brain worms
88     70       Imran Khan
89     69       Lukaku
90     65       Air traffic control
91     64       Ulez check
92     62       The Tower
93     61       Till Lindemann
94     60       Bürgergeld
95     59       Vivek Ramaswamy
96     57       Kindergrundsicherung
97     57       Tennis
98     56       US Open 2023
99     55       Höhle der Löwen
100    54       Lisa Paus
101    53       Robotyne
102    52       Salut Salon
103    51       Jürgen von der Lippe
104    50       Mallorca Unwetter
105    49       Bayern
106    49       Ebony
107    48       St. Pauli
108    47       Dennis Schröder
109    46       Julian Weber
110    45       Hertha BSC
111    45       US Open tennis
112    44       Deichkind
113    43       Formel-1
114    43       Coco Gauff
115    38       Ontario education minister Stephen Lecce
116    36       PWHL
117    35       Kenneth Law
118    30       Maria Sakkari
119    29       Claim to Fame
120    28       Creeping bellflower
121    25       Hurricane Idalia
122    24       Drake Vancouver
123    23       Full moon August 2023
124    22       Zach Bryan
125    21       Boomers
126    19       Bali earthquake
127    13       Australia Cup
128    12       Cyber
129    9        Worm in brain
130    4        Bailey Smith
